phone_number,account_age_days,is_verified_customer,total_orders,total_returns,return_rate,refund_requests,high_value_orders,avg_order_value,order_cancellations,purchase_frequency_per_month,devices_sold_on_platform,device_condition_mismatch,fake_invoice_flag,imei_mismatch_attempts,wrong_item_returned_count,device_value_mismatch_score,multiple_addresses_flag,multiple_accounts_linked,shared_phone_number_flag,previous_blacklist_flag,ip_reputation_score,payment_failures,chargeback_count,cod_orders,prepaid_orders,fraud_attempts,return_fraud_suspected,suspicious_activity_score,dispute_tickets_raised,liability_score,risk_category
8814440688,30,1,6,2,0.333,2,0,8624,1,6.0,1,1,1,0,0,0.185,0,0,0,0,1.0,1,0,2,4,0,0,0.169,0,47,medium_risk
8128640213,324,1,32,0,0.0,0,13,15182,0,2.963,7,0,0,0,0,0.047,0,0,0,0,0.812,4,0,6,26,0,0,0.005,1,95,low_risk
9858111392,1462,1,24,0,0.0,0,5,13398,0,0.492,3,0,0,0,0,0.039,0,1,0,0,0.795,4,0,1,23,0,0,0.0,1,89,low_risk
7573562837,1470,1,23,0,0.0,0,6,9306,1,0.469,6,2,0,1,0,0.252,0,0,0,0,0.993,3,0,7,16,0,0,0.0,0,82,low_risk
8278238408,357,1,16,0,0.0,0,2,3295,1,1.345,1,0,0,0,0,0.044,0,0,0,0,0.654,3,2,4,12,0,0,0.05,0,58,medium_risk
9308188714,663,1,16,2,0.125,2,5,11866,1,0.724,6,1,0,1,0,0.083,0,0,0,0,1.0,0,0,2,14,0,0,0.0,0,84,low_risk
7842721106,1300,1,16,0,0.0,0,8,11853,1,0.369,4,2,0,1,0,0.393,0,0,0,0,0.995,0,0,3,13,0,0,0.0,1,82,low_risk
8534500460,460,1,11,2,0.182,1,3,4471,1,0.717,1,2,0,0,1,0.372,0,0,0,0,0.948,3,1,4,7,1,1,0.0,1,23,high_risk
6473023358,103,1,18,0,0.0,0,4,12382,0,5.243,3,2,0,1,0,0.225,0,0,0,0,0.552,2,0,4,14,0,0,0.004,0,79,low_risk
8191442858,1830,1,26,3,0.115,1,13,12503,0,0.426,8,0,0,0,0,0.129,0,0,0,0,1.0,1,1,2,24,0,0,0.0,1,78,low_risk
8619079363,757,0,22,3,0.136,2,9,9023,1,0.872,4,0,0,0,1,0.407,0,0,0,0,0.989,2,1,0,22,0,0,0.0,0,82,low_risk
7662218231,1242,1,22,3,0.136,3,8,11640,3,0.531,3,1,0,0,0,0.038,0,0,0,0,0.994,2,0,2,20,0,0,0.0,0,79,low_risk
8602806870,602,1,31,1,0.032,1,9,16067,1,1.545,5,2,0,0,0,0.091,0,0,0,0,0.966,0,0,3,28,2,1,0.0,0,66,medium_risk
6251746729,1491,1,14,0,0.0,0,6,16139,0,0.282,2,0,0,0,0,0.043,0,0,0,0,0.758,1,0,0,14,0,0,0.0,0,90,low_risk
6972786449,1585,0,25,0,0.0,0,12,13856,1,0.473,4,3,0,2,0,0.338,0,0,0,0,0.991,3,1,0,25,0,0,0.081,0,59,medium_risk
9173141779,788,1,47,7,0.149,3,12,11876,0,1.789,3,0,0,1,0,0.09,0,0,0,0,0.757,4,0,4,43,1,1,0.071,0,78,low_risk
9997963660,30,1,9,1,0.111,0,4,7408,2,9.0,3,1,0,0,0,0.404,0,0,0,0,0.582,2,2,2,7,0,0,0.036,0,49,medium_risk
8916983752,846,1,23,4,0.174,3,12,16127,1,0.816,6,1,0,0,0,0.278,0,0,0,0,1.0,3,0,2,21,0,0,0.0,3,78,low_risk
8582158451,663,1,7,0,0.0,0,5,8313,1,0.317,0,0,0,0,0,0.099,0,0,0,0,0.702,1,0,2,5,0,0,0.0,0,73,low_risk
7438377818,821,1,25,0,0.0,0,7,13960,1,0.914,4,1,0,1,0,0.277,0,0,0,0,0.811,0,1,1,24,0,0,0.0,1,79,low_risk
9563250782,397,1,29,3,0.103,2,10,7068,0,2.191,3,2,0,1,0,0.151,0,0,0,0,1.0,4,0,4,25,0,0,0.138,1,78,low_risk
7362370194,1487,1,25,1,0.04,0,7,17351,0,0.504,4,0,0,0,0,0.149,0,0,0,0,0.701,3,0,2,23,0,0,0.0,2,87,low_risk
8640057704,467,1,4,1,0.25,1,1,9906,0,0.257,2,3,0,0,0,0.291,0,0,0,0,0.822,0,0,0,4,0,0,0.002,0,41,medium_risk
9318822969,745,1,18,0,0.0,0,8,12467,0,0.725,2,1,0,0,0,0.045,0,0,0,0,0.845,2,0,2,16,0,0,0.104,1,88,low_risk
7025101283,208,1,20,0,0.0,0,5,10514,0,2.885,3,2,0,0,0,0.543,0,0,0,0,0.719,0,1,3,17,1,1,0.1,1,31,high_risk
8487985215,433,1,29,0,0.0,0,10,9824,0,2.009,4,0,0,0,0,0.405,0,0,0,0,0.778,3,0,1,28,1,1,0.115,1,76,low_risk
9237092486,891,1,30,0,0.0,0,13,13560,0,1.01,6,0,0,1,0,0.06,0,0,0,0,0.715,1,1,6,24,0,0,0.012,0,82,low_risk
8781645491,417,1,8,1,0.125,0,2,7356,1,0.576,3,1,0,0,0,0.162,0,0,0,0,0.832,0,0,3,5,1,1,0.025,0,52,medium_risk
8403574211,97,1,1,0,0.0,0,0,3632,0,0.309,0,0,0,0,0,0.36,0,0,0,0,0.785,0,0,0,1,0,0,0.089,0,67,medium_risk
8922278532,650,1,34,2,0.059,1,17,9027,0,1.569,11,0,0,0,0,0.156,0,0,0,0,1.0,0,0,7,27,2,1,0.0,2,85,low_risk
8024005115,174,1,7,2,0.286,0,2,2870,1,1.207,1,1,1,1,0,0.333,0,1,0,0,0.491,1,0,5,2,0,0,0.495,1,13,high_risk
6895938183,797,1,18,1,0.056,1,8,11945,2,0.678,3,0,0,0,0,0.013,0,0,0,0,0.833,2,0,2,16,0,0,0.006,0,93,low_risk
8659004438,628,1,1,0,0.0,0,0,5288,0,0.048,0,1,0,0,0,0.234,0,0,0,0,0.713,0,0,0,1,0,0,0.0,0,69,medium_risk
6695234912,818,1,25,3,0.12,2,8,11072,1,0.917,0,1,0,2,0,0.328,0,0,0,0,0.959,2,0,3,22,1,1,0.0,2,74,low_risk
9266684358,48,0,17,4,0.235,2,4,6089,1,10.625,3,1,0,2,1,0.364,0,0,0,0,0.69,0,0,6,11,0,0,0.094,0,44,medium_risk
8554625554,809,0,7,0,0.0,0,3,5897,1,0.26,1,2,0,0,0,0.207,0,0,0,0,0.898,0,0,2,5,0,0,0.023,0,52,medium_risk
9500627228,1420,1,35,1,0.029,0,14,9222,0,0.739,6,1,0,0,0,0.431,0,0,0,0,0.952,3,0,1,34,0,0,0.0,1,88,low_risk
7424679204,1241,1,27,3,0.111,2,6,16260,0,0.653,4,0,0,0,0,0.044,0,0,0,0,1.0,1,0,3,24,0,0,0.0,0,95,low_risk
9971588600,192,1,24,0,0.0,0,9,12745,0,3.75,1,2,0,0,0,0.842,0,0,0,0,1.0,3,0,3,21,0,0,0.0,0,77,low_risk
7816296899,815,1,26,1,0.038,0,7,9190,3,0.957,7,0,0,0,0,0.469,0,0,0,0,0.877,4,0,4,22,0,0,0.0,0,92,low_risk
7523738691,179,1,14,1,0.071,1,3,10537,2,2.346,2,0,0,0,0,0.19,1,0,0,0,0.803,0,0,7,7,0,0,0.205,1,69,medium_risk
6817920382,114,0,9,1,0.111,0,1,1050,3,2.368,4,2,0,0,1,0.725,0,0,0,1,0.514,0,1,5,4,1,1,0.342,0,0,high_risk
7111233804,970,1,19,0,0.0,0,7,12073,0,0.588,1,2,0,1,0,0.318,0,0,0,0,1.0,2,0,3,16,0,0,0.02,2,82,low_risk
8885318218,570,1,16,0,0.0,0,4,13624,0,0.842,1,0,0,0,0,0.281,0,0,0,0,1.0,3,0,1,15,2,1,0.0,0,80,low_risk
7799956875,810,0,5,2,0.4,1,0,7717,3,0.185,1,0,0,0,0,0.246,0,0,0,0,0.886,1,0,2,3,0,0,0.0,0,54,medium_risk
6725173767,362,1,10,1,0.1,0,3,8273,0,0.829,2,3,0,2,0,0.356,0,0,0,0,0.833,0,1,2,8,0,0,0.0,0,38,high_risk
7672662489,547,1,16,2,0.125,1,5,9452,0,0.878,3,2,0,1,1,0.359,0,0,0,0,0.695,3,0,4,12,1,1,0.0,0,42,medium_risk
7437854378,1020,1,23,1,0.043,1,6,11449,1,0.676,2,0,0,0,0,0.32,0,0,0,0,0.777,4,0,4,19,0,0,0.0,1,92,low_risk
9972246175,1041,1,23,1,0.043,1,7,17581,0,0.663,1,0,0,0,0,0.134,0,0,0,0,0.935,2,0,3,20,1,1,0.0,0,88,low_risk
9099903693,869,1,21,1,0.048,1,3,10830,0,0.725,2,0,0,0,0,0.157,0,0,0,0,0.883,3,0,3,18,0,0,0.0,0,95,low_risk
6545826786,730,1,32,1,0.031,0,12,11532,1,1.315,3,1,0,0,0,0.556,0,0,0,0,0.748,6,1,1,31,1,1,0.018,0,72,low_risk
8923634158,460,1,22,3,0.136,3,12,7669,0,1.435,2,1,0,0,0,0.336,0,0,0,0,0.842,1,0,2,20,0,0,0.0,1,87,low_risk
7763333384,1011,1,34,0,0.0,0,11,15881,1,1.009,4,0,0,0,0,0.213,0,0,0,0,0.724,2,0,5,29,0,0,0.0,2,89,low_risk
9552084953,166,0,9,1,0.111,1,2,1797,0,1.627,1,2,0,0,0,0.321,0,0,0,0,0.742,1,0,2,7,0,0,0.012,0,49,medium_risk
7600867584,325,1,21,1,0.048,0,7,14807,0,1.938,6,1,0,1,0,0.005,0,0,0,0,0.888,3,0,5,16,0,0,0.0,0,90,low_risk
9150595307,407,0,3,2,0.667,1,1,6603,0,0.221,1,4,0,0,0,0.435,0,0,0,0,0.716,1,0,1,2,0,0,0.0,0,21,high_risk
8242386971,745,1,35,2,0.057,0,12,9702,0,1.409,3,1,0,1,0,0.016,0,0,0,0,1.0,6,2,1,34,3,1,0.0,2,65,medium_risk
7869088040,75,1,5,1,0.2,1,2,9695,0,2.0,1,1,0,0,0,0.361,0,0,0,0,0.7,0,0,2,3,0,0,0.025,0,60,medium_risk
8976136149,292,1,7,2,0.286,2,3,3667,2,0.719,3,3,0,0,0,0.391,0,0,0,1,0.283,2,2,4,3,0,0,0.203,0,0,high_risk
7750347207,1270,1,34,0,0.0,0,10,9458,0,0.803,4,1,0,1,0,0.121,0,0,0,0,0.899,1,2,1,33,1,1,0.0,0,63,medium_risk
8605083901,455,1,20,0,0.0,0,7,7829,0,1.319,1,0,0,0,0,0.086,0,0,0,0,0.783,4,0,2,18,0,0,0.1,0,96,low_risk
9060010974,551,1,28,1,0.036,1,10,12348,0,1.525,7,0,0,0,0,0.017,0,0,0,0,0.748,0,0,2,26,1,1,0.134,1,89,low_risk
9203325379,690,1,23,1,0.043,1,5,12652,0,1.0,2,0,0,0,0,0.503,0,0,0,0,0.992,3,0,0,23,1,1,0.177,0,74,low_risk
6918419960,1375,0,26,0,0.0,0,7,13573,0,0.567,3,1,0,1,0,0.132,0,0,0,0,0.861,3,0,0,26,0,0,0.0,0,80,low_risk
9851717171,889,1,31,1,0.032,1,13,14113,0,1.046,5,1,0,0,0,0.0,0,0,0,0,0.733,2,1,3,28,2,1,0.0,2,63,medium_risk
8632696984,1446,1,33,6,0.182,2,11,15397,1,0.685,2,1,0,0,1,0.253,0,0,0,0,0.779,2,1,5,28,1,1,0.0,0,65,medium_risk
6847151083,1107,1,34,1,0.029,0,8,8425,0,0.921,9,2,0,1,0,0.24,0,0,0,0,0.838,8,1,4,30,1,1,0.054,0,56,medium_risk
9198938326,327,1,12,1,0.083,1,3,13563,0,1.101,0,2,0,0,1,0.23,0,0,0,0,0.706,1,0,3,9,1,1,0.0,0,36,high_risk
9494094408,797,0,12,0,0.0,0,2,6850,1,0.452,3,2,0,0,0,0.407,0,0,0,0,0.752,3,0,7,5,0,0,0.088,0,48,medium_risk
9170122422,297,1,30,1,0.033,0,14,11979,2,3.03,0,0,0,0,0,0.196,0,0,0,0,1.0,2,0,5,25,0,0,0.099,0,91,low_risk
6747080270,245,1,4,0,0.0,0,0,8281,0,0.49,0,3,1,0,0,0.017,0,0,0,0,0.743,0,0,0,4,0,0,0.108,1,39,high_risk
8427618591,30,1,1,0,0.0,0,0,1919,1,1.0,1,3,0,0,0,0.49,0,1,0,0,0.573,1,0,1,0,0,0,0.361,1,15,high_risk
9103488165,1442,1,32,0,0.0,0,9,13378,3,0.666,5,1,0,1,0,0.067,0,0,0,0,0.954,1,0,3,29,0,0,0.121,2,85,low_risk
6359130584,598,1,1,0,0.0,0,1,9661,0,0.05,0,2,0,0,0,0.393,0,0,0,0,0.817,0,0,0,1,0,0,0.0,0,54,medium_risk
6775731639,1083,1,25,1,0.04,0,13,11085,1,0.693,5,1,0,0,0,0.328,0,0,0,0,0.815,1,0,3,22,2,1,0.03,0,74,low_risk
8950331739,30,1,16,1,0.062,1,5,9124,1,16.0,4,3,0,0,0,0.388,0,0,0,0,0.964,1,0,2,14,0,0,0.014,0,69,medium_risk
9353027175,482,1,24,1,0.042,0,7,19502,0,1.494,3,2,0,1,0,0.184,0,0,0,0,0.971,2,1,3,21,0,0,0.106,1,70,medium_risk
6810146684,888,1,24,2,0.083,1,4,14559,0,0.811,5,1,0,0,0,0.08,0,0,0,0,0.674,2,1,3,21,0,0,0.055,0,79,low_risk
6774413436,469,1,25,3,0.12,1,9,9097,1,1.599,4,0,0,1,0,0.37,0,0,0,0,1.0,2,1,2,23,0,0,0.0,1,76,low_risk
8567181282,750,1,31,1,0.032,1,12,14559,1,1.24,5,0,0,1,0,0.073,0,0,0,0,0.999,3,0,3,28,3,1,0.101,1,81,low_risk
8860914261,30,1,13,0,0.0,0,5,8733,1,13.0,0,0,0,0,0,0.263,0,0,0,0,0.768,0,0,0,13,0,0,0.0,1,91,low_risk
9135774230,1870,1,30,3,0.1,2,11,11380,0,0.481,3,2,0,1,0,0.078,0,0,0,0,1.0,2,0,2,28,0,0,0.071,0,79,low_risk
8969112639,1449,1,21,1,0.048,1,5,15717,1,0.435,3,1,0,1,0,0.352,0,0,0,0,0.697,1,0,3,18,0,0,0.034,2,85,low_risk
8533193562,195,0,16,2,0.125,2,4,13792,1,2.462,2,2,0,0,1,0.056,0,0,0,0,0.86,1,0,0,16,2,1,0.036,1,55,medium_risk
9762100458,203,1,23,2,0.087,2,10,11649,1,3.399,4,1,0,0,1,0.141,0,0,0,0,0.95,4,0,3,20,0,0,0.145,1,86,low_risk
7601601509,701,1,25,1,0.04,1,6,11090,1,1.07,2,2,0,0,0,0.256,0,0,0,0,1.0,2,1,3,22,1,1,0.0,0,60,medium_risk
6130275024,485,1,37,4,0.108,4,14,9928,2,2.289,3,0,0,0,0,0.122,0,0,0,0,0.725,4,1,5,32,0,0,0.0,0,80,low_risk
9711701870,538,1,4,0,0.0,0,2,10329,1,0.223,0,0,0,0,0,0.045,0,0,0,0,1.0,0,0,1,3,1,1,0.069,0,78,low_risk
8513496371,1232,1,16,0,0.0,0,5,10974,2,0.39,6,2,0,0,0,0.078,0,0,0,0,0.826,2,0,3,13,0,0,0.0,0,86,low_risk
6277755984,37,1,23,1,0.043,1,3,12172,1,18.649,3,1,0,2,0,0.025,0,0,0,0,0.786,0,0,2,21,0,0,0.0,1,88,low_risk
9932198873,30,1,33,5,0.152,4,13,11453,2,33.0,6,1,0,1,0,0.277,0,0,0,0,0.966,7,0,0,33,0,0,0.11,0,86,low_risk
7933538590,540,1,26,0,0.0,0,7,10741,1,1.444,6,3,0,0,0,0.104,0,0,0,0,0.872,1,0,3,23,1,1,0.0,2,62,medium_risk
9132721483,1318,1,30,3,0.1,2,8,9256,0,0.683,6,0,0,2,0,0.277,0,0,0,0,1.0,2,0,3,27,0,0,0.0,0,92,low_risk
8997852849,688,1,22,0,0.0,0,7,9087,0,0.959,0,0,0,1,0,0.48,0,0,0,0,0.877,0,0,2,20,0,0,0.03,0,95,low_risk
6624201870,1423,1,33,1,0.03,0,14,12763,1,0.696,4,3,0,0,0,0.015,0,0,0,0,0.935,3,0,3,30,0,0,0.0,0,74,low_risk
6220909208,39,1,20,1,0.05,0,7,10249,0,15.385,0,2,0,0,0,0.15,0,0,0,0,1.0,1,0,1,19,0,0,0.09,0,79,low_risk
9341633768,562,1,15,0,0.0,0,5,10650,0,0.801,3,2,0,0,0,0.263,0,0,0,0,0.821,0,0,2,13,0,0,0.029,2,80,low_risk
9894847575,343,0,20,1,0.05,1,8,10844,0,1.749,3,3,0,1,0,0.046,1,0,0,0,1.0,2,0,1,19,0,0,0.233,2,70,medium_risk
9252917646,329,1,12,2,0.167,2,4,5181,4,1.094,1,2,0,0,0,0.398,0,0,0,0,0.73,0,0,0,12,0,0,0.075,0,48,medium_risk
9549503481,124,1,28,2,0.071,2,9,14667,0,6.774,2,0,0,1,0,0.044,0,0,0,0,0.759,3,1,1,27,1,1,0.023,0,71,low_risk
9516285020,30,1,8,1,0.125,0,0,4940,3,8.0,2,0,0,0,0,0.829,0,0,0,0,0.421,1,0,4,4,0,0,0.338,0,33,high_risk
9209615842,30,1,1,0,0.0,0,0,5944,0,1.0,0,0,0,0,0,0.436,0,0,0,0,0.798,0,0,1,0,0,0,0.02,0,63,medium_risk
9234737302,872,1,30,4,0.133,2,14,12989,2,1.032,4,1,0,1,0,0.133,0,0,0,0,0.841,2,1,4,26,2,1,0.0,0,65,medium_risk
9247135732,190,1,4,2,0.5,0,0,4483,2,0.632,5,4,0,0,1,0.452,0,0,0,0,0.442,1,0,1,3,0,1,0.349,1,0,high_risk
6696711885,97,0,7,2,0.286,1,0,3042,2,2.165,4,3,1,0,1,0.796,0,1,0,0,0.323,2,2,2,5,0,1,0.479,0,0,high_risk
6034924678,837,1,13,0,0.0,0,4,10907,1,0.466,0,1,0,0,0,0.051,0,0,0,0,1.0,0,0,2,11,0,0,0.167,1,86,low_risk
8177781096,577,1,15,0,0.0,0,5,13784,0,0.78,3,1,0,2,0,0.079,0,0,0,0,0.969,0,0,2,13,1,1,0.0,0,77,low_risk
9168767407,859,1,22,2,0.091,2,13,11007,1,0.768,4,0,0,1,0,0.136,0,0,0,0,0.772,0,1,5,17,0,0,0.0,0,82,low_risk
9409811035,1242,1,29,2,0.069,1,10,9946,0,0.7,7,0,0,0,0,0.384,0,0,0,0,1.0,3,1,5,24,0,0,0.042,0,84,low_risk
7518359422,30,0,6,2,0.333,2,0,893,2,6.0,1,1,0,0,0,0.244,0,0,0,0,0.423,1,1,2,4,3,1,0.368,0,0,high_risk
9460569657,878,1,21,0,0.0,0,8,7915,1,0.718,3,1,0,1,0,0.213,0,0,0,0,1.0,1,0,2,19,0,0,0.0,2,84,low_risk
9551454676,570,1,12,2,0.167,1,4,15118,0,0.632,1,1,0,1,0,0.106,0,0,0,0,1.0,0,0,1,11,0,0,0.0,1,81,low_risk
7754957565,337,1,25,1,0.04,1,11,5730,0,2.226,6,2,0,1,0,0.006,0,0,0,0,0.815,1,0,2,23,0,0,0.0,1,81,low_risk
8689896166,358,1,7,1,0.143,1,4,8501,2,0.587,0,2,1,0,0,0.299,0,0,0,0,0.693,1,0,1,6,0,0,0.076,0,46,medium_risk
7922342291,862,1,25,2,0.08,1,10,12186,1,0.87,6,1,0,0,0,0.135,0,0,0,0,0.758,2,0,3,22,0,0,0.0,0,90,low_risk
9831962936,1020,1,26,0,0.0,0,11,12827,0,0.765,2,2,0,1,0,0.371,0,0,0,0,0.848,4,0,2,24,0,0,0.017,2,82,low_risk
8772578485,931,1,1,0,0.0,0,1,9503,0,0.032,2,3,0,0,0,0.042,0,0,0,0,0.848,0,0,0,1,0,0,0.058,0,53,medium_risk
6743563103,1642,1,17,0,0.0,0,2,14123,0,0.311,0,0,0,1,0,0.091,0,0,0,0,0.969,1,0,1,16,0,0,0.0,1,90,low_risk
6363700042,1137,1,22,0,0.0,0,6,6802,0,0.58,4,0,0,3,0,0.047,0,0,0,0,0.976,3,0,0,22,1,1,0.0,0,84,low_risk
9914444035,824,1,16,3,0.188,1,4,5704,1,0.583,1,3,0,0,0,0.216,0,0,0,0,0.912,3,0,3,13,2,1,0.082,0,31,high_risk
9797560630,30,0,7,0,0.0,0,1,8888,0,7.0,0,3,0,0,0,0.378,0,0,0,0,0.822,1,0,2,5,1,1,0.0,0,34,high_risk
9969707909,447,0,15,2,0.133,2,4,3790,1,1.007,1,2,0,1,0,0.156,0,0,0,0,0.67,1,0,4,11,0,0,0.0,0,42,medium_risk
6679453871,1453,1,22,1,0.045,1,5,15286,1,0.454,3,3,0,2,0,0.599,0,0,0,0,0.876,2,0,4,18,0,0,0.034,1,77,low_risk
8662107015,474,1,26,3,0.115,2,8,16738,1,1.646,4,2,0,0,0,0.265,0,0,0,0,0.838,2,0,2,24,1,1,0.08,1,67,medium_risk
9669172110,757,1,29,2,0.069,0,15,18112,0,1.149,5,0,0,0,0,0.191,0,0,0,0,0.965,1,0,6,23,2,1,0.178,1,75,low_risk
8068572110,181,1,14,2,0.143,1,4,9250,0,2.32,3,0,0,1,0,0.425,0,0,0,0,0.717,3,0,4,10,0,0,0.0,1,64,medium_risk
8823178420,493,1,8,1,0.125,0,1,9254,0,0.487,0,0,0,0,0,0.414,0,0,0,0,0.785,0,0,3,5,0,0,0.017,1,63,medium_risk
8031382003,395,1,8,1,0.125,1,2,6160,1,0.608,0,1,0,0,0,0.387,0,0,0,0,0.74,0,0,3,5,1,1,0.104,0,45,medium_risk
6233933334,1209,1,24,4,0.167,1,6,8183,0,0.596,4,2,0,0,0,0.046,0,0,0,0,0.798,2,1,2,22,0,0,0.114,0,63,medium_risk
8136844796,30,1,12,2,0.167,1,5,7312,1,12.0,2,2,0,0,0,0.282,0,0,0,0,0.547,1,0,5,7,0,0,0.087,0,46,medium_risk
8154872691,30,1,2,0,0.0,0,0,5989,1,2.0,0,2,0,0,0,0.145,0,0,0,1,0.683,0,0,0,2,0,0,0.021,0,45,medium_risk
9508163421,913,1,24,2,0.083,1,6,12018,1,0.789,3,1,0,1,0,0.24,0,0,0,0,0.514,2,0,5,19,0,0,0.0,0,86,low_risk
9069899099,519,1,1,0,0.0,0,0,8153,1,0.058,0,1,0,0,0,0.313,1,0,0,0,0.857,0,0,0,1,0,0,0.345,0,67,medium_risk
9590945729,68,1,2,1,0.5,1,1,1754,2,0.882,0,2,0,0,0,0.553,1,0,0,0,0.307,1,0,0,2,1,1,0.82,0,0,high_risk
9567972031,292,1,18,1,0.056,1,4,9862,0,1.849,1,0,1,1,0,0.372,0,1,0,0,0.688,2,0,0,18,0,0,0.003,0,82,low_risk
7296049916,30,1,16,2,0.125,0,1,10558,0,16.0,2,1,0,0,0,0.219,0,0,0,0,0.694,2,1,9,7,1,1,0.036,0,41,medium_risk
8344714300,977,1,20,1,0.05,1,6,8421,1,0.614,3,1,0,0,0,0.08,0,0,0,0,0.739,3,0,0,20,0,0,0.066,2,83,low_risk
9199654660,848,1,25,1,0.04,1,7,12316,0,0.884,4,0,0,1,0,0.168,0,0,0,0,0.909,3,1,1,24,0,0,0.0,0,85,low_risk
6978577382,112,1,30,3,0.1,1,12,7695,1,8.036,5,0,0,2,0,0.062,0,0,0,0,0.948,3,0,3,27,2,1,0.0,0,78,low_risk
6059857106,30,0,11,2,0.182,2,3,7118,1,11.0,1,0,0,0,0,0.644,0,1,0,0,0.642,0,0,4,7,0,0,0.012,0,47,medium_risk
9132520724,1278,1,28,0,0.0,0,10,8518,1,0.657,1,0,0,1,0,0.162,0,0,0,0,0.79,3,1,2,26,1,1,0.045,1,71,low_risk
6119363124,1264,1,23,0,0.0,0,1,12219,0,0.546,3,1,0,1,0,0.029,0,0,0,0,0.833,3,0,5,18,1,1,0.006,1,75,low_risk
8054557858,518,1,26,1,0.038,1,4,15308,2,1.506,1,2,0,1,0,0.386,0,0,0,0,0.709,2,1,3,23,2,1,0.043,0,56,medium_risk
7412458501,453,1,31,2,0.065,1,14,11655,0,2.053,4,2,0,0,0,0.133,0,0,0,0,0.898,4,1,1,30,3,1,0.0,0,52,medium_risk
7682750090,909,1,38,2,0.053,1,20,15741,0,1.254,6,1,0,1,0,0.01,0,0,0,0,1.0,2,0,2,36,0,0,0.095,1,88,low_risk
9245303650,112,0,1,0,0.0,0,0,3938,1,0.268,0,4,0,0,0,0.263,0,0,0,0,0.466,0,0,1,0,0,0,0.293,0,10,high_risk
8979109066,30,0,6,2,0.333,2,0,1497,1,6.0,3,5,1,0,1,0.727,0,0,1,1,0.464,3,0,3,3,0,1,0.363,1,0,high_risk
6904787974,30,0,1,0,0.0,0,0,2990,1,1.0,2,0,0,1,0,0.338,0,0,1,0,0.531,1,0,1,0,0,0,0.451,0,29,high_risk
8214601254,418,1,33,1,0.03,1,12,11822,0,2.368,3,1,0,0,0,0.056,0,0,0,0,0.802,8,0,1,32,1,1,0.157,0,73,low_risk
8008748513,190,0,1,0,0.0,0,0,9034,1,0.158,1,1,0,0,0,0.163,0,0,0,0,0.945,0,0,0,1,0,0,0.071,0,54,medium_risk
6507110698,345,1,1,0,0.0,0,0,7157,1,0.087,0,1,0,0,0,0.441,0,0,0,0,0.665,0,0,1,0,0,0,0.044,0,62,medium_risk
7715339308,121,1,19,5,0.263,2,3,2424,2,4.711,6,1,0,0,3,0.416,0,1,0,0,0.452,1,5,5,14,1,1,0.281,1,0,high_risk
7095511523,1758,1,24,1,0.042,0,11,10721,1,0.41,5,0,0,1,0,0.149,0,0,0,0,1.0,1,0,3,21,1,1,0.0,0,83,low_risk
7640641533,30,0,7,4,0.571,3,0,2339,2,7.0,1,2,0,0,3,0.544,0,0,0,0,0.374,2,0,5,2,3,1,0.229,0,0,high_risk
6099745007,455,1,42,6,0.143,3,17,11808,0,2.769,3,0,0,0,0,0.072,0,0,0,0,0.894,6,0,2,40,1,1,0.013,1,77,low_risk
7984833414,236,0,18,0,0.0,0,1,8516,0,2.288,0,5,0,2,0,0.175,0,0,0,0,0.724,0,0,5,13,0,0,0.039,0,37,high_risk
6896815714,333,1,15,3,0.2,2,1,6814,1,1.351,5,2,0,1,0,0.23,0,0,0,0,0.696,1,1,2,13,0,0,0.03,0,41,medium_risk
7460004490,340,1,30,0,0.0,0,12,13561,0,2.647,4,1,0,1,0,0.119,0,0,0,0,0.869,2,0,4,26,1,1,0.042,1,75,low_risk
6975157428,695,0,6,3,0.5,3,0,2338,0,0.259,1,1,1,0,0,0.198,0,0,0,0,0.749,2,0,1,5,0,0,0.243,0,29,high_risk
6064086430,95,0,2,1,0.5,1,0,4664,2,0.632,1,2,0,0,0,0.467,1,0,0,0,0.75,1,1,2,0,1,1,0.606,1,0,high_risk
6787156769,569,1,1,0,0.0,0,0,11078,0,0.053,0,1,0,0,0,0.075,0,0,0,0,0.813,0,0,0,1,0,0,0.0,0,63,medium_risk
6442557402,587,1,29,0,0.0,0,7,12713,0,1.482,3,1,0,1,0,0.649,0,0,0,0,0.899,2,0,3,26,1,1,0.0,0,79,low_risk
7864037075,585,1,12,2,0.167,0,2,5533,1,0.615,1,2,0,1,0,0.188,0,0,0,0,0.721,1,0,2,10,0,0,0.0,0,52,medium_risk
8916106768,712,1,15,2,0.133,1,5,14492,0,0.632,1,3,0,0,0,0.535,1,0,0,0,0.9,1,0,4,11,0,0,0.306,0,47,medium_risk
8631838134,441,1,10,2,0.2,1,4,4502,2,0.68,1,5,0,0,0,0.41,0,0,0,0,0.534,2,0,2,8,0,0,0.0,0,39,high_risk
8565352073,342,1,19,0,0.0,0,9,9828,1,1.667,5,1,0,0,0,0.125,0,0,0,0,0.933,2,0,4,15,1,1,0.108,0,82,low_risk
6006295327,661,1,26,1,0.038,0,5,9868,0,1.18,6,1,0,0,0,0.316,0,0,0,0,1.0,2,0,1,25,0,0,0.0,1,85,low_risk
7051806242,941,1,27,1,0.037,1,14,9690,1,0.861,5,0,0,1,0,0.366,0,0,0,0,0.895,1,1,4,23,1,1,0.009,1,69,medium_risk
